matrix_key,source_section,orfogrammka_id,title,entry_type,parent_path,depth,source_url,status,executable,rule_ids,requires,eligible_now,reason
punctuation_2_3,punctuation,2.3,Тире в функции соединения,leaf_rule,"[""Тире между членами предложения""]",2,https://orfogrammka.ru/пунктуация/тире_в_функции_соединения/,model_required,true,"[""consequence_dash"", ""asyndetic_dash""]","[""model"", ""syntax""]",true,eligible_but_needs_threshold
punctuation_group_znaki_prepinaniya_pri_odnorodnyh_chlenah_predlozheniya,punctuation,,Знаки препинания при однородных членах предложения,group,[],1,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_4_1,punctuation,4.1,"Запятые при однородных членах предложения, не соединенных союзами",leaf_rule,"[""Знаки препинания при однородных членах предложения""]",2,https://orfogrammka.ru/пунктуация/запятые_при_однородных_членах_предложения_не_соединенных_союзами/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_4_2,punctuation,4.2,"Запятые при однородных членах предложения, соединенных повторяющимися союзами",leaf_rule,"[""Знаки препинания при однородных членах предложения""]",2,https://orfogrammka.ru/пунктуация/запятые_при_однородных_членах_предложения_соединенных_повторяющимися_союзами/,model_required,true,"[""homogeneous_comma""]","[""model"", ""syntax""]",true,eligible_but_needs_threshold
punctuation_4_3,punctuation,4.3,"Однородные члены предложения, соединенные противительными союзами",leaf_rule,"[""Знаки препинания при однородных членах предложения""]",2,https://orfogrammka.ru/пунктуация/однородные_члены_предложения_соединенные_противительными_союзами/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_4_4,punctuation,4.4,"Однородные члены предложения, соединенные одиночными союзами",leaf_rule,"[""Знаки препинания при однородных членах предложения""]",2,https://orfogrammka.ru/пунктуация/однородные_члены_предложения_соединенные_одиночными_союзами/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_4_5,punctuation,4.5,Запятая при составных союзах,leaf_rule,"[""Знаки препинания при однородных членах предложения""]",2,https://orfogrammka.ru/пунктуация/запятая_при_составных_союзах/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_4_7,punctuation,4.7,"Двоеточие после обобщающего слова, предшествующего ряду однородных членов",leaf_rule,"[""Знаки препинания при однородных членах предложения""]",2,https://orfogrammka.ru/пунктуация/двоеточие_после_обобщающего_слова_предшествующего_ряду_однородных_членов/,model_required,true,"[""enumeration_colon""]","[""model"", ""syntax""]",true,eligible_but_needs_threshold
punctuation_4_8,punctuation,4.8,"Тире перед обобщающим словом, стоящим после однородных членов",leaf_rule,"[""Знаки препинания при однородных членах предложения""]",2,https://orfogrammka.ru/пунктуация/тире_перед_обобщающим_словом_стоящим_после_однородных_членов/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_4_10,punctuation,4.10,Запятая при однородных и неоднородных определениях,leaf_rule,"[""Знаки препинания при однородных членах предложения""]",2,https://orfogrammka.ru/пунктуация/запятая_при_однородных_и_неоднородных_определениях/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_4_11,punctuation,4.11,Запятая при сочетании определения-прилагательного с причастным оборотом,leaf_rule,"[""Знаки препинания при однородных членах предложения""]",2,https://orfogrammka.ru/пунктуация/запятая_при_сочетании_определения_прилагательного_с_причастным_оборотом/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_4_14,punctuation,4.14,Знаки препинания при повторяющихся членах предложения,leaf_rule,"[""Знаки препинания при однородных членах предложения""]",2,https://orfogrammka.ru/пунктуация/знаки_препинания_при_повторяющихся_членах_предложения/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_group_znaki_prepinaniya_pri_obosoblennyh_chlenah_predlozheniya,punctuation,,Знаки препинания при обособленных членах предложения,group,[],1,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_group_znaki_prepinaniya_pri_obosoblennyh_chlenah_predlozheniya_znaki_prepinaniya_pri_soglasovannyh_opredeleniyah,punctuation,,Знаки препинания при согласованных определениях,group,"[""Знаки препинания при обособленных членах предложения""]",2,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_group_znaki_prepinaniya_pri_obosoblennyh_chlenah_predlozheniya_znaki_prepinaniya_pri_soglasovannyh_opredeleniyah_zapyatye_pri_opredelitelnyh_oborotah,punctuation,,Запятые при определительных оборотах,group,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при согласованных определениях""]",3,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_5_1_1_1,punctuation,5.1.1.1,Оборот после определяемого существительного,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при согласованных определениях"", ""Запятые при определительных оборотах""]",4,https://orfogrammka.ru/пунктуация/оборот_после_определяемым_существительным/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_1_1_2,punctuation,5.1.1.2,Оборот перед определяемым существительным,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при согласованных определениях"", ""Запятые при определительных оборотах""]",4,https://orfogrammka.ru/пунктуация/оборот_перед_определяемым_существительным/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_1_2,punctuation,5.1.2,Определительный оборот при личном местоимении,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при согласованных определениях""]",3,https://orfogrammka.ru/пунктуация/определительный_оборот_при_личном_местоимении/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_1_3,punctuation,5.1.3,Нераспространенное согласованное определение,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при согласованных определениях""]",3,https://orfogrammka.ru/пунктуация/нераспространённое-согласованное-определение/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_3,punctuation,5.3,Знаки препинания при приложениях,leaf_rule,"[""Знаки препинания при обособленных членах предложения""]",2,https://orfogrammka.ru/пунктуация/знаки-препинания-при-приложениях/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_group_znaki_prepinaniya_pri_obosoblennyh_chlenah_predlozheniya_znaki_prepinaniya_pri_obstoyatelstvah,punctuation,,Знаки препинания при обстоятельствах,group,"[""Знаки препинания при обособленных членах предложения""]",2,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_5_4_1,punctuation,5.4.1,Обособление деепричастного оборота,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при обстоятельствах""]",3,https://orfogrammka.ru/пунктуация/обособление_деепричастного_оборота/,model_required,true,"[""detached_adverbial_comma""]","[""model"", ""syntax""]",true,eligible_but_needs_threshold
punctuation_5_4_2,punctuation,5.4.2,Ограничительные частицы перед деепричастным оборотом,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при обстоятельствах""]",3,https://orfogrammka.ru/пунктуация/ограничительные_частицы_перед_деепричастным_оборотом/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_4_3,punctuation,5.4.3,Обособленное одиночное деепричастие,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при обстоятельствах""]",3,https://orfogrammka.ru/пунктуация/обособленное_одиночное_деепричастие/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_4_5,punctuation,5.4.5,Обстоятельственные члены предложения с производными предлогами и предложными сочетаниями,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при обстоятельствах""]",3,https://orfogrammka.ru/пунктуация/обстоятельственные_члены_предложения_с_производными_предлогами_и_предложными_сочетаниями/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_4_6,punctuation,5.4.6,"Деепричастие, утратившее глагольное значение",leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при обстоятельствах""]",3,https://orfogrammka.ru/пунктуация/деепричастие_утратившее_глагольное_значение/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_4_7,punctuation,5.4.7,Деепричастие в составе устойчивого оборота,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при обстоятельствах""]",3,https://orfogrammka.ru/пунктуация/деепричастие_в_составе_устойчивого_оборота/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_4_8,punctuation,5.4.8,Деепричастие с зависимым словом «который»,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при обстоятельствах""]",3,https://orfogrammka.ru/пунктуация/деепричастие_с_зависимым_словом_который/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_4_9,punctuation,5.4.9,Необособленное одиночное деепричастие,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при обстоятельствах""]",3,https://orfogrammka.ru/пунктуация/необособленное_одиночное_деепричастие/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_4_10,punctuation,5.4.10,"Обстоятельство, выраженное наречием",leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при обстоятельствах""]",3,https://orfogrammka.ru/пунктуация/обстоятельство_выраженное_наречием/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_5,punctuation,5.5,Знаки препинания при ограничительно-выделительных оборотах,leaf_rule,"[""Знаки препинания при обособленных членах предложения""]",2,https://orfogrammka.ru/пунктуация/знаки_препинания_при_ограничительно-выделительных_оборотах/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_group_znaki_prepinaniya_pri_obosoblennyh_chlenah_predlozheniya_znaki_prepinaniya_pri_utochnyayuschih_poyasnitelnyh_i_prisoedinitelnyh_chlenah_predlozheniya,punctuation,,"Знаки препинания при уточняющих, пояснительных и присоединительных членах предложения",group,"[""Знаки препинания при обособленных членах предложения""]",2,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_5_6_2,punctuation,5.6.2,Пояснительные члены предложения,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при уточняющих, пояснительных и присоединительных членах предложения""]",3,https://orfogrammka.ru/пунктуация/пояснительные_члены_предложения/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_6_3,punctuation,5.6.3,Присоединительные члены предложения,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при уточняющих, пояснительных и присоединительных членах предложения""]",3,https://orfogrammka.ru/пунктуация/присоединительные_члены_предложения/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_group_znaki_prepinaniya_pri_obosoblennyh_chlenah_predlozheniya_znaki_prepinaniya_v_nerazlozhimyh_sochetaniyah,punctuation,,Знаки препинания в неразложимых сочетаниях,group,"[""Знаки препинания при обособленных членах предложения""]",2,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_5_7_1,punctuation,5.7.1,Неразложимые сочетания с подчинительными союзами и союзными словами,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания в неразложимых сочетаниях""]",3,https://orfogrammka.ru/пунктуация/неразложимые_сочетания_с_подчинительными_союзами_и_союзными_словами/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_7_2,punctuation,5.7.2,Неразложимые сочетания с частицами,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания в неразложимых сочетаниях""]",3,https://orfogrammka.ru/пунктуация/неразложимые_сочетания_с_частицами/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_7_3,punctuation,5.7.3,Выражения с глаголом «хотеть»,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания в неразложимых сочетаниях""]",3,https://orfogrammka.ru/пунктуация/выражения_с_глаголом_хотеть/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_7_4,punctuation,5.7.4,Неразложимые сочетания с местоименными и наречными словами,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания в неразложимых сочетаниях""]",3,https://orfogrammka.ru/пунктуация/неразложимые_сочетания_с_местоименными_и_наречными_словами/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_7_5,punctuation,5.7.5,Неразложимые сочетания с союзом «чем»,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания в неразложимых сочетаниях""]",3,https://orfogrammka.ru/пунктуация/неразложимые_сочетания_с_союзом_чем/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_7_6,punctuation,5.7.6,"Неразложимые сочетания «не кто иной, как» и «не что иное, как»",leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания в неразложимых сочетаниях""]",3,https://orfogrammka.ru/пунктуация/неразложимые_сочетания_не_кто_иной_как_и_не_что_иное_как/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_7_7,punctuation,5.7.7,Запятая внутри выражений,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания в неразложимых сочетаниях""]",3,https://orfogrammka.ru/пунктуация/запятая_внутри_выражений/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_7_8,punctuation,5.7.8,Сочетания типа «кто ни на есть»,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания в неразложимых сочетаниях""]",3,https://orfogrammka.ru/пунктуация/сочетания_типа_кто_ни_на_есть/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_7_9,punctuation,5.7.9,Союз «что» в выражении «только и…что»,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания в неразложимых сочетаниях""]",3,https://orfogrammka.ru/пунктуация/союз_что_в_выражении_только_и_что/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_7_10,punctuation,5.7.10,Тире в цельных по смыслу сочетаниях,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания в неразложимых сочетаниях""]",3,https://orfogrammka.ru/пунктуация/тире_в_цельных_сочетаниях/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_group_znaki_prepinaniya_pri_obosoblennyh_chlenah_predlozheniya_znaki_prepinaniya_pri_sravnitelnom_oborote,punctuation,,Знаки препинания при сравнительном обороте,group,"[""Знаки препинания при обособленных членах предложения""]",2,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_5_8_1,punctuation,5.8.1,"Обороты со сравнительными союзами, кроме «как», или частицами",leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при сравнительном обороте""]",3,https://orfogrammka.ru/пунктуация/обороты_со_сравнительными_союзами_кроме_как_или_частицами/,model_required,true,"[""comparative_turnover_comma""]","[""model"", ""syntax""]",true,eligible_but_needs_threshold
punctuation_5_8_3,punctuation,5.8.3,Указательное слово в основной части предложения,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при сравнительном обороте""]",3,https://orfogrammka.ru/пунктуация/указательное_слово_в_основной_части_предложения/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_8_5,punctuation,5.8.5,Оборот типа «как и»,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при сравнительном обороте""]",3,https://orfogrammka.ru/пунктуация/оборот_типа_как_и/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_8_6,punctuation,5.8.6,Оборот в составе сказуемого,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при сравнительном обороте""]",3,https://orfogrammka.ru/пунктуация/оборот_в_составе_сказуемого/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_8_7,punctuation,5.8.7,Сравнительный оборот с «как»,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при сравнительном обороте""]",3,https://orfogrammka.ru/пунктуация/сравнительный_оборот_с_как/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_8_10,punctuation,5.8.10,Устойчивые сочетания с союзом «как»,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при сравнительном обороте""]",3,https://orfogrammka.ru/пунктуация/устойчивые_сочетания_с_союзом_как/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_8_11,punctuation,5.8.11,Частица или наречие перед союзом в сравнительном обороте,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при сравнительном обороте""]",3,https://orfogrammka.ru/пунктуация/частица_или_наречие_перед_союзом_в_сравнительном_обороте/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_5_8_12,punctuation,5.8.12,Повторение сравниваемого слова,leaf_rule,"[""Знаки препинания при обособленных членах предложения"", ""Знаки препинания при сравнительном обороте""]",3,https://orfogrammka.ru/пунктуация/повторение_сравниваемого_слова/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_group_slova_i_sochetaniya_slov_grammaticheski_ne_svyazannye_s_chlenami_predlozheniya,punctuation,,"Слова и сочетания слов, грамматически не связанные с членами предложения",group,[],1,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_group_slova_i_sochetaniya_slov_grammaticheski_ne_svyazannye_s_chlenami_predlozheniya_znaki_prepinaniya_pri_vvodnyh_i_vstavnyh_konstruktsiyah,punctuation,,Знаки препинания при вводных и вставных конструкциях,group,"[""Слова и сочетания слов, грамматически не связанные с членами предложения""]",2,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_6_1_1,punctuation,6.1.1,Запятые при вводных словах,leaf_rule,"[""Слова и сочетания слов, грамматически не связанные с членами предложения"", ""Знаки препинания при вводных и вставных конструкциях""]",3,https://orfogrammka.ru/пунктуация/запятые_при_вводных_словах/,model_required,true,"[""introductory_comma""]","[""model"", ""syntax""]",true,eligible_but_needs_threshold
punctuation_6_1_2,punctuation,6.1.2,"Вводные слова, омонимичные членам предложения или союзам",leaf_rule,"[""Слова и сочетания слов, грамматически не связанные с членами предложения"", ""Знаки препинания при вводных и вставных конструкциях""]",3,https://orfogrammka.ru/пунктуация/вводные_слова_омонимичные_членам_предложения_или_союзам/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_6_1_3,punctuation,6.1.3,Запятые при вводных словах с распространением,leaf_rule,"[""Слова и сочетания слов, грамматически не связанные с членами предложения"", ""Знаки препинания при вводных и вставных конструкциях""]",3,https://orfogrammka.ru/пунктуация/запятые_при_вводных_словах_с_распространением/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_6_1_5,punctuation,6.1.5,"Слова, не являющиеся вводными",leaf_rule,"[""Слова и сочетания слов, грамматически не связанные с членами предложения"", ""Знаки препинания при вводных и вставных конструкциях""]",3,https://orfogrammka.ru/пунктуация/cлова_не_являющиеся_вводными/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_6_1_6,punctuation,6.1.6,Вставки,leaf_rule,"[""Слова и сочетания слов, грамматически не связанные с членами предложения"", ""Знаки препинания при вводных и вставных конструкциях""]",3,https://orfogrammka.ru/пунктуация/вставки/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_6_1_7,punctuation,6.1.7,Вводные предложения,leaf_rule,"[""Слова и сочетания слов, грамматически не связанные с членами предложения"", ""Знаки препинания при вводных и вставных конструкциях""]",3,https://orfogrammka.ru/пунктуация/вводные_предложения/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_group_slova_i_sochetaniya_slov_grammaticheski_ne_svyazannye_s_chlenami_predlozheniya_znaki_prepinaniya_pri_obrascheniyah,punctuation,,Знаки препинания при обращениях,group,"[""Слова и сочетания слов, грамматически не связанные с членами предложения""]",2,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_6_2_1,punctuation,6.2.1,Обращение в составе предложения,leaf_rule,"[""Слова и сочетания слов, грамматически не связанные с членами предложения"", ""Знаки препинания при обращениях""]",3,https://orfogrammka.ru/пунктуация/обращение_в_составе_предложения/,model_required,true,"[""address_comma""]","[""model"", ""syntax""]",true,eligible_but_needs_threshold
punctuation_6_3,punctuation,6.3,"Знаки препинания при междометиях, междометных предложениях и частицах",leaf_rule,"[""Слова и сочетания слов, грамматически не связанные с членами предложения""]",2,https://orfogrammka.ru/пунктуация/знаки_препинания_при_междометиях_междометных_предложениях_и_частицах/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_6_4,punctuation,6.4,Знаки препинания при частицах,leaf_rule,"[""Слова и сочетания слов, грамматически не связанные с членами предложения""]",2,https://orfogrammka.ru/пунктуация/знаки_препинания_при_частицах/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_6_5,punctuation,6.5,"Знаки препинания при утвердительных, отрицательных и вопросительно-восклицательных словах",leaf_rule,"[""Слова и сочетания слов, грамматически не связанные с членами предложения""]",2,https://orfogrammka.ru/пунктуация/знаки_препинания_при_утвердительных_отрицательных_и_вопросительно_восклицательных_словах/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_group_znaki_prepinaniya_v_slozhnom_predlozhenii,punctuation,,Знаки препинания в сложном предложении,group,[],1,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_group_znaki_prepinaniya_v_slozhnom_predlozhenii_slozhnosochinennoe_predlozhenie,punctuation,,Сложносочиненное предложение,group,"[""Знаки препинания в сложном предложении""]",2,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_7_1_1,punctuation,7.1.1,Запятая между частями сложносочинённого предложения,leaf_rule,"[""Знаки препинания в сложном предложении"", ""Сложносочиненное предложение""]",3,https://orfogrammka.ru/пунктуация/запятая_между_частями_сложносочинённого_предложения/,model_required,true,"[""comma_conjunction""]","[""model"", ""syntax""]",true,eligible_but_needs_threshold
punctuation_7_1_2,punctuation,7.1.2,Точка с запятой между частями сложносочинённого предложения,leaf_rule,"[""Знаки препинания в сложном предложении"", ""Сложносочиненное предложение""]",3,https://orfogrammka.ru/пунктуация/точка_с_запятой_между_частями_сложносочинённого_предложения/,model_required,true,"[""semicolon""]","[""model"", ""syntax""]",true,eligible_but_needs_threshold
punctuation_group_znaki_prepinaniya_v_slozhnom_predlozhenii_slozhnopodchinennoe_predlozhenie,punctuation,,Сложноподчиненное предложение,group,"[""Знаки препинания в сложном предложении""]",2,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_7_2_1,punctuation,7.2.1,Постановка запятой между частями сложноподчинённого предложения,leaf_rule,"[""Знаки препинания в сложном предложении"", ""Сложноподчиненное предложение""]",3,https://orfogrammka.ru/пунктуация/постановка_запятой_между_частями_сложноподчинённого_предложения/,model_required,true,"[""comma_subordinate""]","[""model"", ""syntax""]",true,eligible_but_needs_threshold
punctuation_7_2_2,punctuation,7.2.2,Отсутствие запятой между частями сложноподчинённого предложения,leaf_rule,"[""Знаки препинания в сложном предложении"", ""Сложноподчиненное предложение""]",3,https://orfogrammka.ru/пунктуация/отсутствие_запятой_между_частями_сложноподчинённого_предложения/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_7_2_3,punctuation,7.2.3,Запятая перед усилительно-ограничительными словами,leaf_rule,"[""Знаки препинания в сложном предложении"", ""Сложноподчиненное предложение""]",3,https://orfogrammka.ru/пунктуация/усилительные_частицы_перед_подчинительным_союзом/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_group_znaki_prepinaniya_v_slozhnom_predlozhenii_slozhnopodchinennoe_predlozhenie_zapyataya_pri_slozhnyh_soyuzah,punctuation,,Запятая при сложных союзах,group,"[""Знаки препинания в сложном предложении"", ""Сложноподчиненное предложение""]",3,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_7_2_4_1,punctuation,7.2.4.1,Расчленение сложного союза,leaf_rule,"[""Знаки препинания в сложном предложении"", ""Сложноподчиненное предложение"", ""Запятая при сложных союзах""]",4,https://orfogrammka.ru/пунктуация/расчленение_сложного_союза/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_7_2_4_2,punctuation,7.2.4.2,Нерасчленение сложного союза,leaf_rule,"[""Знаки препинания в сложном предложении"", ""Сложноподчиненное предложение"", ""Запятая при сложных союзах""]",4,https://orfogrammka.ru/пунктуация/нерасчленение_сложного_союза/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_group_znaki_prepinaniya_v_slozhnom_predlozhenii_bessoyuznoe_slozhnoe_predlozhenie,punctuation,,Бессоюзное сложное предложение,group,"[""Знаки препинания в сложном предложении""]",2,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_7_3_1,punctuation,7.3.1,Запятая в бессоюзном сложном предложении,leaf_rule,"[""Знаки препинания в сложном предложении"", ""Бессоюзное сложное предложение""]",3,https://orfogrammka.ru/пунктуация/запятая_в_бессоюзном_сложном_предложении/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_group_znaki_prepinaniya_pri_pryamoy_rechi_i_tsitatah,punctuation,,Знаки препинания при прямой речи и цитатах,group,[],1,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_group_znaki_prepinaniya_pri_pryamoy_rechi_i_tsitatah_znaki_prepinaniya_pri_pryamoy_rechi,punctuation,,Знаки препинания при прямой речи,group,"[""Знаки препинания при прямой речи и цитатах""]",2,https://orfogrammka.ru/пунктуация/,metadata_only,false,[],[],false,metadata_only
punctuation_8_1_1,punctuation,8.1.1,Прямая речь после слов автора,leaf_rule,"[""Знаки препинания при прямой речи и цитатах"", ""Знаки препинания при прямой речи""]",3,https://orfogrammka.ru/пунктуация/прямая_речь_после_слов_автора/,model_required,true,"[""direct_speech_colon"", ""direct_speech_quotes""]","[""model"", ""syntax""]",true,eligible_but_needs_threshold
punctuation_8_1_2,punctuation,8.1.2,Прямая речь перед словами автора,leaf_rule,"[""Знаки препинания при прямой речи и цитатах"", ""Знаки препинания при прямой речи""]",3,https://orfogrammka.ru/пунктуация/прямая_речь_перед_словами_автора/,model_required,true,"[""direct_speech_dash""]","[""model"", ""syntax""]",true,eligible_but_needs_threshold
punctuation_8_1_3,punctuation,8.1.3,Разрыв прямой речи,leaf_rule,"[""Знаки препинания при прямой речи и цитатах"", ""Знаки препинания при прямой речи""]",3,https://orfogrammka.ru/пунктуация/разрыв_прямой_речи/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_8_1_4,punctuation,8.1.4,Прямая речь внутри слов автора,leaf_rule,"[""Знаки препинания при прямой речи и цитатах"", ""Знаки препинания при прямой речи""]",3,https://orfogrammka.ru/пунктуация/прямая_речь_внутри_слов_автора/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
punctuation_8_1_6,punctuation,8.1.6,Реплики с особой строки,leaf_rule,"[""Знаки препинания при прямой речи и цитатах"", ""Знаки препинания при прямой речи""]",3,https://orfogrammka.ru/пунктуация/реплики_с_особой_строки/,syntax_required,false,[],"[""model"", ""syntax""]",false,needs_syntax
