row_index,split,source_length_chars,source_length_tokens,total_ms,candidate_generation_ms,dictionary_candidate_ms,punctuation_candidate_ms,syntax_ms,diff_alignment_ms,tokenizer_encode_ms,replacement_encoding_ms,label_build_ms,candidate_count,dictionary_candidate_count,punctuation_candidate_count,keep_candidate_count,rule_ids,slow_reason
266,train,70,12,6.134309998742538,3.434235000895569,0.4994890005036723,0.26521700056036934,0.0015969999367371202,1.0633599995344412,0.16879200120456517,0.870810999913374,0.590023999393452,16,2,1,12,capitalization_sentence_start|extra_letter_candidate|final_punctuation_default|frequent_error_exact|keyboard_typo_candidate,diff_alignment
267,train,59,13,8.004798997717444,5.010460001358297,1.4627329983341042,0.24964399926830083,0.0015980003809090704,1.007962000585394,0.14154200107441284,0.9157290005532559,0.9222180015058257,16,0,1,13,capitalization_sentence_start|final_punctuation_default|prefix_pre_pri,dictionary
268,train,86,12,25.78456599803758,22.585501999856206,14.4568289979361,0.3103339986409992,0.0025949993869289756,1.091009999072412,0.42811900129891,0.9337969968328252,0.7387519981421065,16,2,1,12,capitalization_sentence_start|dictionary_fuzzy|final_punctuation_default|hyphen_po_adverbs,dictionary
269,train,33,6,3.3240359989576973,1.677141000982374,0.16859300376381725,0.18256700059282593,0.002096003299811855,0.5714569997508079,0.1345550008409191,0.5961120004940312,0.33858100141515024,11,1,1,6,capitalization_sentence_start|context_to_zhe|extra_letter_candidate|final_punctuation_default|frequent_error_exact,diff_alignment
270,train,103,15,39.80419399886159,36.408187999768415,30.392361997655826,0.3668309982458595,0.0012979980965610594,1.341253002465237,0.1960419976967387,0.9648399973229971,0.8861829992383718,16,4,1,15,capitalization_sentence_start|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default|frequent_error_exact|missing_letter_candidate,dictionary
271,train,186,29,59.786843001347734,53.07059500046307,40.83222198460135,0.7193879973783623,0.001796997821656987,3.0703000011271797,0.2726029997575097,1.0432969975227024,2.3208669990708586,16,6,2,29,capitalization_sentence_start|comma_conjunction|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default|keyboard_typo_candidate|missing_letter_candidate|soft_to_hard_sign,dictionary
272,train,139,23,15.228721000312362,10.284640000463696,1.2834570079576224,0.5218480000621639,0.0022950007405597717,2.2132619997137226,0.3302969998912886,0.9921910022967495,1.4004460026626475,16,1,2,23,capitalization_sentence_start|comma_conjunction|extra_letter_candidate|final_punctuation_default|frequent_error_exact,diff_alignment
273,train,187,34,48.204471000644844,41.817720000835834,29.816414007655112,0.7259759986482095,0.001995998900383711,3.151849999994738,0.29925400303909555,0.9907929998007603,1.9355690019438043,16,6,2,34,capitalization_sentence_start|comma_conjunction|context_to_zhe|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default|n_nn_participle|tsya_soft_insert,dictionary
274,train,83,13,7.9775489975872915,5.022338998969644,0.5455049977172166,0.3164230001857504,0.002196000423282385,1.1645760023384355,0.20762100029969588,0.8998589983093552,0.6765649959561415,16,2,2,13,capitalization_sentence_start|comma_subordinate|dictionary_fuzzy|final_punctuation_default|frequent_error_exact|tsya_soft_insert,diff_alignment
275,train,181,31,58.65450900091673,52.503728002193384,39.25130200150306,0.7076090005284641,0.001997002982534468,2.921670999057824,0.24804799977573566,0.9644410019973293,2.008037001360208,16,7,3,31,capitalization_sentence_start|comma_conjunction|dictionary_fuzzy|double_consonant_candidate|extra_letter_candidate|final_punctuation_default|keyboard_typo_candidate,dictionary
276,train,91,14,8.44838899865863,5.179251998924883,0.6977239900152199,0.315026001771912,0.0026950001483783126,1.1648760009848047,0.26531600087764673,1.0647580020304304,0.7672009996895213,16,0,1,14,capitalization_sentence_start|final_punctuation_default|hyphen_particles,diff_alignment
277,train,55,9,18.65347499915515,16.37652699719183,12.668991003010888,0.26092400003108196,0.0013969984138384461,0.7625090001965873,0.1477309997426346,0.8497499984514434,0.5092720020911656,14,2,2,9,capitalization_sentence_start|comma_subordinate|final_punctuation_default|missing_letter_candidate|swapped_letters_candidate,dictionary
278,train,105,18,17.353046001517214,13.750917001743801,7.5177889848419,0.4262219990778249,0.001796997821656987,1.435780999599956,0.19015299767488614,0.9853029987425543,0.983406000159448,16,1,3,18,capitalization_sentence_start|comma_subordinate|dictionary_fuzzy|final_punctuation_default|hyphen_particles,dictionary
279,train,31,6,4.551697998977033,2.886134996515466,0.3921839997929055,0.1765769993653521,0.001896998583106324,0.5288350002956577,0.14723200001753867,0.640431997453561,0.3427760020713322,11,2,1,6,capitalization_sentence_start|final_punctuation_default|frequent_error_exact|keyboard_typo_candidate|missing_letter_candidate,diff_alignment
280,train,84,14,29.840568000508938,26.679234000766883,20.86703700842918,0.33768399953260086,0.0016970006981864572,1.2031049991492182,0.17497999942861497,1.00846100031049,0.7672010033275001,16,2,1,14,capitalization_sentence_start|extra_letter_candidate|final_punctuation_default|hyphen_po_adverbs|keyboard_typo_candidate,dictionary
281,train,72,13,21.44588100054534,18.43607100090594,14.03569801186677,0.3288999978394713,0.002495999069651589,1.123152000218397,0.19713999790837988,0.978714000666514,0.7025179984339047,16,2,2,13,capitalization_sentence_start|comparative_turnover_comma|final_punctuation_default|hyphen_po_adverbs|missing_letter_candidate|tsya_soft_delete,dictionary
282,train,87,13,10.039786000561435,6.506331999844406,0.5817399942316115,0.31113300065044314,0.0025949993869289756,1.2909450015285984,0.5295339979056735,0.9742229995026719,0.7317650015465915,16,1,1,13,capitalization_sentence_start|dictionary_fuzzy|final_punctuation_default|n_nn_deverbal_adjective,diff_alignment
283,train,64,12,15.769235000334447,13.069360000372399,10.05006600098568,0.287576000118861,0.0015969999367371202,0.9832059986365493,0.15721300223958679,0.9358930001326371,0.6157780007924885,16,2,2,12,capitalization_sentence_start|comma_subordinate|final_punctuation_default|keyboard_typo_candidate|pattern_шо_ше|swapped_letters_candidate,dictionary
284,train,44,10,36.295294001320144,33.63953899679473,30.022136998013593,0.2673130002222024,0.001896998583106324,1.0178430020459928,0.15551700198557228,0.9537600017210934,0.5203510008868761,16,4,1,10,capitalization_sentence_start|dictionary_fuzzy|double_consonant_candidate|final_punctuation_default|missing_letter_candidate|ne_adverb|swapped_letters_candidate,dictionary
285,train,71,12,39.460719999624416,36.597842001356184,31.564323006023187,0.30504299866151996,0.0023949978640303016,1.065157000994077,0.17048899826477282,0.9481699999014381,0.6718750009895302,16,4,2,12,capitalization_sentence_start|comma_conjunction|dictionary_fuzzy|double_consonant_candidate|extra_letter_candidate|final_punctuation_default,dictionary
286,train,93,15,36.04824399735662,32.77401800005464,26.35472598922206,0.39208499947562814,0.002097000106004998,1.3152010033081751,0.20891900203423575,0.9603479993529618,0.7819729980838019,16,2,3,15,capitalization_sentence_start|comma_conjunction|dictionary_fuzzy|final_punctuation_default|introductory_comma|keyboard_typo_candidate|ne_adverb|ne_verb,dictionary
287,train,88,17,34.81449500031886,31.331848000263562,25.855935004074126,0.33159500162582844,0.0022950007405597717,1.4092299970798194,0.30444499861914665,0.9156300002359785,0.8459560012852307,16,4,1,17,capitalization_sentence_start|extra_letter_candidate|final_punctuation_default|keyboard_typo_candidate,dictionary
288,train,112,20,22.021531000063987,18.07982099853689,9.61825699050678,0.3873940004268661,0.002296001184731722,1.7148719998658635,0.23397299810312688,0.9754200000315905,1.0086600013892166,16,4,1,20,capitalization_sentence_start|extra_letter_candidate|final_punctuation_default|keyboard_typo_candidate|missing_letter_candidate|ne_verb,dictionary
289,train,106,18,23.226932000397937,19.40420499886386,13.643013993714703,0.395978000597097,0.001995998900383711,1.5150359977269545,0.25084200024139136,0.9705289994599298,1.076935001037782,16,2,2,18,capitalization_sentence_start|comma_subordinate|final_punctuation_default|missing_letter_candidate|prefix_pre_pri|tsya_soft_insert,dictionary
290,train,94,18,18.333956999413203,14.606557000661269,9.037512987561058,0.37401800000225194,0.002095999661833048,1.619645998289343,0.21670500063919462,0.9493680008745287,0.9331980036222376,16,2,2,18,capitalization_sentence_start|comma_conjunction|final_punctuation_default|frequent_error_exact|keyboard_typo_candidate|missing_letter_candidate|ne_verb,dictionary
291,train,34,7,3.9416100007656496,2.188607999414671,0.1446349997422658,0.17358299737679772,0.0016970006981864572,0.6402319995686412,0.1383480012009386,0.6256580018089153,0.34287499875063077,11,2,1,7,capitalization_sentence_start|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default,diff_alignment
292,train,44,8,5.103390998556279,2.8795479993277695,0.4496810033742804,0.2231920007034205,0.0017970014596357942,0.7621099975949619,0.20422699890332296,0.8312829995702486,0.4189360006421339,15,2,3,8,capitalization_sentence_start|comma_conjunction|comma_subordinate|dictionary_fuzzy|final_punctuation_default|keyboard_typo_candidate|ne_verb,diff_alignment
293,train,97,16,10.797802999150008,7.563702998595545,1.6776410047896206,0.34297399906790815,0.0013979988580103964,1.2865530006820336,0.20672299797297455,0.8935709993238561,0.840765998873394,16,0,1,16,capitalization_sentence_start|final_punctuation_default|ne_adverb|prefix_pre_pri,dictionary
294,train,71,12,9.14661600108957,6.330353000521427,0.6555040017701685,0.29725800050073303,0.0016970006981864572,1.13622700155247,0.19165000048815273,0.8990600035758689,0.5813399984617718,16,2,2,12,capitalization_sentence_start|comma_subordinate|final_punctuation_default|frequent_error_exact|keyboard_typo_candidate|missing_letter_candidate,diff_alignment
295,train,137,22,41.31294199760305,36.58776099837269,28.048836007656064,0.48361800145357847,0.0014979996194597334,2.3211660009110346,0.2670130015758332,1.020437997794943,1.1083780009357724,16,2,1,22,capitalization_sentence_start|dictionary_fuzzy|double_consonant_candidate|final_punctuation_default|n_nn_participle|n_nn_short_form,dictionary
296,train,81,12,33.07247200064012,29.901457000960363,25.57963999788626,0.3107329976046458,0.002097000106004998,1.2604000003193505,0.17258500156458467,1.0314179999113549,0.6994239993218798,16,0,2,12,capitalization_sentence_start|comma_subordinate|final_punctuation_default|frequent_error_exact|tsya_soft_insert,dictionary
297,train,280,43,53.06849800035707,46.748826000111876,28.198362993862247,0.5694609972124454,0.001995998900383711,3.779804999794578,0.32900000223889947,0.9463729984418023,1.2570080034493003,16,2,3,43,capitalization_sentence_start|comma_conjunction|dictionary_fuzzy|double_consonant_candidate|final_punctuation_default|homogeneous_comma|tsya_soft_delete,dictionary
298,train,72,12,28.46288100045058,25.41903299788828,21.088935009174747,0.29975299912621267,0.002095999661833048,1.0233330031041987,0.2659149977262132,1.0797300019476097,0.6670829970971681,16,4,1,12,capitalization_sentence_start|context_to_zhe|dictionary_fuzzy|final_punctuation_default|frequent_error_exact|ne_adverb,dictionary
299,train,65,13,10.591180998744676,7.7970769998501055,3.1697179983893875,0.2987549996760208,0.001997002982534468,1.0627619994920678,0.18456299949320965,0.8990599999378901,0.6407309956557583,16,2,2,13,capitalization_sentence_start|comma_subordinate|final_punctuation_default|hyphen_po_adverbs|missing_letter_candidate,dictionary
300,train,72,17,45.01498799800174,41.44579900093959,36.44492199236993,0.32121500044013374,0.002095999661833048,1.4474590025201906,0.17607900008442812,0.9558560013829265,0.9824090011534281,16,8,1,17,capitalization_sentence_start|dictionary_fuzzy|final_punctuation_default|keyboard_typo_candidate|missing_hard_sign|missing_letter_candidate|swapped_letters_candidate,dictionary
301,train,54,9,19.78525000231457,17.40801000050851,14.053128008526983,0.23379599952022545,0.002196000423282385,0.9175359991786536,0.16879200120456517,0.7979969996085856,0.4869330041401554,13,2,1,9,capitalization_sentence_start|double_consonant_candidate|final_punctuation_default|missing_letter_candidate,dictionary
302,train,87,14,18.483322997781215,14.970504998927936,10.055907987407409,0.34127199978684075,0.0018940008885692805,1.5898109995760024,0.2466570003889501,0.9248139976989478,0.7423649985867087,16,3,3,14,capitalization_sentence_start|comma_conjunction|extra_letter_candidate|final_punctuation_default|frequent_error_exact|keyboard_typo_candidate|ne_participle,dictionary
303,train,124,22,13.2231679999677,8.898994001356186,0.7567200045741629,0.47905700193950906,0.0019940016500186175,1.9738539995159954,0.27188100284547545,0.9154420004051644,1.1551210009201895,16,2,3,22,capitalization_sentence_start|comma_conjunction|comma_subordinate|extra_letter_candidate|final_punctuation_default|keyboard_typo_candidate|pol_polu_compounds,diff_alignment
304,train,75,14,17.329897000308847,14.334022002003621,9.622814006434055,0.30468199838651344,0.0015950026863720268,1.1379719981050584,0.1747739988786634,0.9370769985252991,0.7384759992419276,16,4,2,14,capitalization_sentence_start|comma_subordinate|context_chto_by|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default|keyboard_typo_candidate|missing_letter_candidate,dictionary
305,train,60,10,7.503797001845669,5.084184998850105,0.6713779985147994,0.2519409972592257,0.0020940024114679545,0.8284040013677441,0.16580100054852664,0.8891220022633206,0.5296050039760303,14,0,2,10,capitalization_sentence_start|comma_subordinate|final_punctuation_default|prefix_pre_pri,diff_alignment
306,train,190,27,75.44045300164726,69.86215600045398,58.13298701104941,0.7254150004882831,0.0015949990483932197,2.555800998379709,0.23718599913991056,1.0049730008176994,1.7714629975671414,16,4,4,27,capitalization_sentence_start|comma_conjunction|comma_subordinate|comparative_turnover_comma|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default|frequent_error_exact|missing_letter_candidate,dictionary
307,train,66,9,32.842368997080484,30.349778000527294,24.664701006258838,0.27616800070973113,0.0018939972505904734,0.8046759976423346,0.18773400006466545,0.9549230017000809,0.5383770003390964,13,1,1,9,capitalization_sentence_start|dictionary_fuzzy|final_punctuation_default|ne_adjective,dictionary
308,train,106,14,69.82736099962494,66.3007840012142,58.63726899769972,0.3617109978222288,0.002292999852215871,1.3184290000936016,0.2725790000113193,1.0120520018972456,0.9154430008493364,16,6,1,14,capitalization_sentence_start|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default|keyboard_typo_candidate|missing_letter_candidate|ne_adverb|tsya_soft_delete,dictionary
309,train,60,10,8.603783000580734,6.031431999872439,2.7032570033043157,0.24296800256706774,0.0016949998098425567,0.9319929995399434,0.16789399887784384,0.9364790021209046,0.5288080028549302,16,3,1,10,capitalization_sentence_start|extra_letter_candidate|final_punctuation_default|frequent_error_exact|keyboard_typo_candidate|swapped_letters_candidate,dictionary
310,train,110,19,61.08988100095303,57.22871200123336,49.350842004059814,0.4316000013204757,0.0016949998098425567,1.6550149994145613,0.22611900203628466,1.046548000886105,0.9257120000256691,16,2,2,19,capitalization_sentence_start|comma_subordinate|extra_letter_candidate|final_punctuation_default|frequent_error_exact|missing_letter_candidate,dictionary
311,train,29,6,3.0392439985007513,1.3704720004170667,0.048951998905977234,0.17995800226344727,0.0018939972505904734,0.5726750023313798,0.13240100088296458,0.6190349995449651,0.33848000020952895,11,1,2,6,capitalization_sentence_start|comma_subordinate|extra_letter_candidate|final_punctuation_default|frequent_error_exact,diff_alignment
312,train,75,12,8.940268999140244,6.077792000724003,0.5049789979238994,0.3110629986622371,0.0016949998098425567,1.0425590007798746,0.24755400227149948,0.9174359984172042,0.6481470009020995,16,1,4,12,capitalization_sentence_start|comma_subordinate|dictionary_fuzzy|final_punctuation_default|introductory_comma|ne_adjective,diff_alignment
313,train,94,16,9.677349000412505,6.349672999931499,0.6597110041184351,0.3305040008854121,0.0013950011634733528,1.326803001575172,0.22163300309330225,0.9543250016577076,0.8184340040315874,16,0,2,16,capitalization_sentence_start|comma_subordinate|final_punctuation_default|tsya_soft_delete,diff_alignment
314,train,83,12,8.071086998825194,5.3663350008719135,0.6196330032253172,0.2845430026354734,0.001296000846195966,0.9865279971563723,0.1733780009089969,0.9204269990732428,0.6177389986987691,16,0,1,12,capitalization_sentence_start|final_punctuation_default|pattern_шо_ше|tsya_soft_delete,diff_alignment
315,train,248,37,71.20371500059264,65.71793900002376,49.744256011763355,0.4943109997839201,0.001296000846195966,2.9381499989540316,0.32691499654902145,1.0122510029759724,1.2003839983663056,16,8,1,37,capitalization_sentence_start|context_chto_by|dictionary_fuzzy|double_consonant_candidate|extra_letter_candidate|final_punctuation_default|keyboard_typo_candidate|missing_letter_candidate,dictionary
316,train,186,30,63.68546199882985,58.01464400065015,46.6023229964776,0.7433609971485566,0.0023930006136652082,2.7187099985894747,0.26141199850826524,0.996298997051781,1.6868189995875582,16,2,1,30,capitalization_sentence_start|dictionary_fuzzy|final_punctuation_default|keyboard_typo_candidate,dictionary
317,train,35,8,14.089060001424514,12.004937998426612,9.262099003535695,0.21375599681050517,0.0020939987734891474,0.6895229998917785,0.2171460000681691,0.7600099997944199,0.41036299808183685,13,2,1,8,capitalization_sentence_start|extra_letter_candidate|final_punctuation_default|frequent_error_exact|keyboard_typo_candidate,dictionary
318,train,63,12,28.56026900190045,25.75312399858376,22.223357009352185,0.3517400000419002,0.0018939972505904734,1.0523300006752834,0.17577100152266212,0.9697790010250174,0.6015880026097875,16,2,2,12,capitalization_sentence_start|comma_subordinate|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default|hyphen_particles,dictionary
319,train,30,7,3.684301998873707,1.9174239969288465,0.12233200686750934,0.1747739988786634,0.008574003004468977,0.5993939994368702,0.1273159978154581,0.69610299760825,0.33798199729062617,12,2,1,7,capitalization_sentence_start|dictionary_fuzzy|final_punctuation_default|frequent_error_exact,diff_alignment
320,train,87,15,15.413469998748042,11.927071998798056,7.381663999694865,0.3192389995092526,0.001296000846195966,1.4717660014866851,0.17676700008451007,0.9346850019937847,0.895702003617771,16,8,1,15,capitalization_sentence_start|extra_letter_candidate|final_punctuation_default|frequent_error_exact|keyboard_typo_candidate|missing_letter_candidate|sdelat_prefix|swapped_letters_candidate,dictionary
321,train,35,7,14.358548000018345,12.534442998003215,9.644147998187691,0.1978049986064434,0.0018939972505904734,0.6732719994033687,0.155033001647098,0.6529329984914511,0.33608699595788494,10,0,1,7,capitalization_sentence_start|final_punctuation_default|frequent_error_exact,dictionary
322,train,74,14,7.800901999871712,4.572726000333205,0.44116999924881384,0.3057789981539827,0.0017940001271199435,1.4483369996014517,0.17228100114152767,0.9110560022236314,0.6896230042912066,16,2,1,14,capitalization_sentence_start|extra_letter_candidate|final_punctuation_default|frequent_error_exact|keyboard_typo_candidate|n_nn_adjective,diff_alignment
323,train,267,42,27.142140999785624,21.18089699797565,1.8687679948925506,0.560510998184327,0.0016949998098425567,3.3739370010152925,0.32591800118098035,1.006468002742622,1.2469440043787472,16,2,3,42,capitalization_sentence_start|comma_conjunction|comma_subordinate|final_punctuation_default|missing_letter_candidate|swapped_letters_candidate|tsya_soft_delete,diff_alignment
324,train,73,10,33.42631100167637,30.598428998928284,27.581118993111886,0.2968059998238459,0.002692002453841269,0.9629989981476683,0.24376600049436092,0.9295999989262782,0.6836409993411507,15,2,1,10,capitalization_sentence_start|final_punctuation_default|keyboard_typo_candidate|pattern_жы_жи,dictionary
325,train,165,27,15.280071998859057,10.112138999829767,1.326705991232302,0.6116569966252428,0.0016949998098425567,2.398374999756925,0.25054599973373115,0.9704769981908612,1.541057998110773,16,2,2,27,capitalization_sentence_start|comma_subordinate|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default|n_nn_short_form,diff_alignment
326,train,99,16,12.363557001663139,7.303898997633951,0.7009879882389214,0.42123100138269365,0.0015949990483932197,2.370260001043789,0.1906260004034266,1.5192239989119116,0.9692800012999214,16,2,2,16,capitalization_sentence_start|comma_subordinate|context_chto_by|extra_letter_candidate|final_punctuation_default|frequent_error_exact|keyboard_typo_candidate|ne_adjective,diff_alignment
327,train,159,27,25.339669999084435,20.115706000069622,10.995777996868128,0.6248179997783154,0.0020939987734891474,2.3233020001498517,0.21575099890469573,0.9849330017459579,1.6921040005399846,16,6,3,27,capitalization_sentence_start|comma_subordinate|extra_letter_candidate|final_punctuation_default|keyboard_typo_candidate|missing_letter_candidate|swapped_letters_candidate,dictionary
328,train,91,18,22.897626000485616,19.330171999172308,14.991642012319062,0.3540329998941161,0.002292999852215871,1.4845289988443255,0.26091399922734126,0.9806460002437234,0.8325920025527012,16,4,1,18,capitalization_sentence_start|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default|keyboard_typo_candidate|ne_verb,dictionary
329,train,56,9,5.772012998932041,3.2673579989932477,0.38554098864551634,0.24765399939497001,0.0018950013327412307,0.9073669971257914,0.18604000069899485,0.8459519995085429,0.55821800197009,14,1,2,9,capitalization_sentence_start|comma_subordinate|final_punctuation_default|keyboard_typo_candidate|ne_verb,diff_alignment
330,train,54,9,6.508495000161929,4.287584000849165,0.31983599910745397,0.22701600028085522,0.0013949975254945457,0.786730000982061,0.14097500024945475,0.8315949999087024,0.45492999561247416,14,2,2,9,capitalization_sentence_start|comma_subordinate|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default,diff_alignment
331,train,119,21,13.795744001981802,8.951735002483474,1.130094999098219,0.412456996855326,0.001396001607645303,1.7543160029163118,0.23708600201644003,1.7264990019612014,1.1186310039192904,16,0,1,21,capitalization_sentence_start|final_punctuation_default|prefix_pre_pri,diff_alignment
332,train,98,19,33.91354300038074,30.235322999942582,24.89440999852377,0.3921190000255592,0.0018950013327412307,1.604965000296943,0.20239100194885395,0.9559200007061008,0.9074670015252195,16,1,2,19,capitalization_sentence_start|comma_subordinate|dictionary_fuzzy|final_punctuation_default|frequent_error_exact,dictionary
333,train,141,18,15.37648199882824,11.371943997801282,1.166285997896921,0.4919179991702549,0.0018939972505904734,1.6742570005590096,0.23668699941481464,0.9205270034726709,1.1653900000965223,16,0,4,18,abbreviation_case_protection|capitalization_sentence_start|direct_speech_colon|direct_speech_quotes|final_punctuation_default|prefix_pre_pri,diff_alignment
334,train,135,22,41.06639699966763,36.62078799970914,29.79096099807066,0.5262150007183664,0.0018940008885692805,1.9662769991555251,0.2972050024254713,0.9521319989289623,1.222517999849515,16,3,3,22,capitalization_sentence_start|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default|frequent_error_exact|homogeneous_comma|missing_letter_candidate|n_nn_short_form,dictionary
335,train,156,26,13.7280480012123,8.918834002543008,0.9263120118703227,0.6220260002010036,0.0023930006136652082,2.111139998305589,0.27208000028622337,0.9566180015099235,1.4618969980801921,16,0,3,26,capitalization_sentence_start|comma_subordinate|final_punctuation_default|homogeneous_comma|ne_adjective|ne_adverb,diff_alignment
336,train,53,8,5.964633000985486,4.002044999651844,0.3614130037021823,0.22103499941295013,0.0017950005712918937,0.6711780006298795,0.15194200022961013,0.6732719994033687,0.4603140041581355,11,0,1,8,capitalization_sentence_start|final_punctuation_default|prefix_pre_pri,diff_alignment
337,train,202,27,19.723388002603315,15.2693050004018,3.479915983916726,0.4340920022514183,0.0015949990483932197,2.2748480005247984,0.31754399969941005,0.9208259980368894,0.9327910011052154,16,4,2,27,capitalization_sentence_start|comma_subordinate|context_chto_by|double_consonant_candidate|final_punctuation_default|keyboard_typo_candidate|missing_letter_candidate,dictionary
338,train,167,26,41.76957899835543,36.355986001581186,25.699282996356487,0.5779589992016554,0.002192999090766534,2.6598869990266394,0.28583899984369054,1.0222209966741502,1.4359750020958018,16,6,1,26,capitalization_sentence_start|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default|hyphen_po_adverbs|keyboard_typo_candidate|missing_letter_candidate|n_nn_deverbal_adjective|n_nn_participle,dictionary
339,train,89,13,8.663004999107216,5.549183999391971,0.6021879962645471,0.3293090012448374,0.0018950013327412307,1.2465450017771218,0.1937160013767425,0.9010859976115171,0.7652940003026742,16,3,2,13,capitalization_sentence_start|comma_subordinate|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default|frequent_error_exact,diff_alignment
340,train,121,19,11.216512000828516,7.421942998917075,1.5122449985938147,0.46948499948484823,0.0015950026863720268,1.5978869996615686,0.2152520028175786,0.9587130007275846,1.0153409966733307,16,1,1,19,capitalization_sentence_start|extra_letter_candidate|final_punctuation_default|frequent_error_exact|hyphen_po_adverbs|pattern_шо_ше,diff_alignment
341,train,98,15,8.6110619995452,5.437920000986196,0.4670950002036989,0.3306039980088826,0.0020939987734891474,1.2852289983129594,0.20229100118740462,0.9233189994120039,0.7555240008514374,16,0,1,15,capitalization_sentence_start|final_punctuation_default|prefix_pre_pri,diff_alignment
342,train,80,12,8.156829000654398,5.506612000317546,0.8923109962779563,0.2980030003527645,0.0021939995349384844,0.9781539993127808,0.1709850002953317,0.8746650019020308,0.6196330032253172,16,2,1,12,capitalization_sentence_start|dictionary_fuzzy|final_punctuation_default|missing_letter_candidate|tsya_soft_delete,diff_alignment
343,train,128,20,27.703250001650304,23.083465999661712,13.62605200120015,0.46798999755992554,0.0016949998098425567,2.343042000575224,0.22243000057642348,0.9500380001554731,1.097296000807546,16,2,1,20,capitalization_sentence_start|double_consonant_candidate|extra_letter_candidate|final_punctuation_default|n_nn_adjective|n_nn_short_form,dictionary
344,train,118,20,63.768626998353284,59.579669003142044,51.240492011856986,0.44230700223124586,0.0016949998098425567,1.833168000302976,0.2299070001754444,1.0125949993380345,1.1052189984184224,16,5,1,20,capitalization_sentence_start|dictionary_fuzzy|double_consonant_candidate|extra_letter_candidate|final_punctuation_default|missing_letter_candidate|n_nn_short_form,dictionary
345,train,49,10,28.21769900037907,25.404903000890044,21.597539005597355,0.25845199706964195,0.0016929989214986563,1.1519299987412523,0.15865699970163405,1.016379002976464,0.47866000022622757,16,2,2,10,capitalization_sentence_start|comma_subordinate|dictionary_fuzzy|double_consonant_candidate|final_punctuation_default|tsya_soft_insert,dictionary
346,train,59,9,5.284574999677716,2.78241900014109,0.5328400002326816,0.2585519978310913,0.0022909989638719708,0.8523450014763512,0.2561610017437488,0.8105140004772693,0.5760639978689142,15,2,1,9,capitalization_sentence_start|dictionary_fuzzy|final_punctuation_default|keyboard_typo_candidate|ne_adverb|ne_verb,diff_alignment
347,train,49,9,5.227706002187915,3.1048130003910046,0.41451899596722797,0.2185140001529362,0.001791999238776043,0.7839209974918049,0.15606699889758602,0.7178890009527095,0.4590399948938284,12,0,1,9,capitalization_sentence_start|final_punctuation_default|prefix_pre_pri,diff_alignment
348,train,63,9,35.82156999982544,33.18964099889854,25.980271999287652,0.2614400000311434,0.0013950011634733528,0.8601129993621726,0.14849800209049135,0.9808239992707968,0.6349260002025403,16,6,1,9,capitalization_sentence_start|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default|frequent_error_exact|missing_letter_candidate,dictionary
349,train,98,18,40.33776100186515,36.691145000077086,31.131185005506268,0.4074479984410573,0.0014940014807507396,1.4511160006804857,0.21203999858698808,1.0636879997036885,0.9114059976127464,16,1,4,18,capitalization_sentence_start|comma_conjunction|comma_subordinate|final_punctuation_default|introductory_comma|missing_letter_candidate|ne_adjective,dictionary
350,train,69,13,28.58779799862532,25.75289100059308,20.88990999618545,0.28902800113428384,0.00189200000022538,1.0685679990274366,0.16622700059087947,0.9719589979795273,0.6209819985087961,16,0,2,13,capitalization_sentence_start|comma_subordinate|final_punctuation_default|hyphen_po_adverbs,dictionary
351,train,71,12,28.642077999393223,25.72629899805179,20.747783997649094,0.30117899950710125,0.0018930004443973303,1.1573080009839032,0.1834559989219997,0.947757998801535,0.6199859999469481,16,2,1,12,capitalization_sentence_start|context_tak_zhe|dictionary_fuzzy|final_punctuation_default|missing_letter_candidate|n_nn_short_form,dictionary
352,train,124,20,44.01764200156322,39.537705000839196,30.90848899955745,0.44439799967221916,0.0017930033209268004,1.990529999602586,0.28454600033001043,0.968273998296354,1.2287190002098214,16,5,1,20,capitalization_sentence_start|double_consonant_candidate|final_punctuation_default|keyboard_typo_candidate|missing_letter_candidate|swapped_letters_candidate,dictionary
353,train,71,14,7.555965999927139,4.675146003137343,0.6654029930359684,0.2995849972649012,0.0017929996829479933,1.2128829985158518,0.17200299771502614,0.8947720016294625,0.5948889956925996,16,2,1,14,capitalization_sentence_start|dictionary_fuzzy|double_consonant_candidate|final_punctuation_default,diff_alignment
